measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),165,Pakistan,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,17067.387672875175,31061.088122499637,6745.504779285648
2,DALYs (Disability-Adjusted Life Years),191,Zambia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,443.8361392871758,954.4325208252747,152.01270590378294
2,DALYs (Disability-Adjusted Life Years),191,Zambia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,733.0238246983859,1503.4871093584557,261.04277966722606
2,DALYs (Disability-Adjusted Life Years),191,Zambia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1095.5200304093453,2149.9156049974677,395.6790468713629
2,DALYs (Disability-Adjusted Life Years),191,Zambia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,2051.6367347670734,3889.927651236297,796.3555850287964
2,DALYs (Disability-Adjusted Life Years),144,Jordan,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,404.93003307261847,869.6634759140319,140.89434190113644
2,DALYs (Disability-Adjusted Life Years),144,Jordan,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,440.25424469237583,976.8184424892104,147.99519622576653
2,DALYs (Disability-Adjusted Life Years),144,Jordan,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,812.5142552791888,1682.2667004790947,271.39042363766515
2,DALYs (Disability-Adjusted Life Years),144,Jordan,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1187.131939059956,2372.427030103613,436.6600568716091
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,40.82467952615481,91.33074041939093,13.567277080467381
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,46.781224262124326,101.304677376553,16.531061362033892
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,140.7697994921906,287.5696810159429,49.61833944344645
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,216.78596994756015,404.62370788202526,83.86831828368858
2,DALYs (Disability-Adjusted Life Years),180,Kenya,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,932.7265011115916,1904.7064372841355,345.6554690530189
2,DALYs (Disability-Adjusted Life Years),180,Kenya,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1473.2027296536846,2891.759020591191,601.059791560743
2,DALYs (Disability-Adjusted Life Years),180,Kenya,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,2862.5995243045904,5581.543530190287,1094.8352113400601
2,DALYs (Disability-Adjusted Life Years),180,Kenya,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,5340.195695532045,9406.337013088907,2356.3100792609494
2,DALYs (Disability-Adjusted Life Years),207,Ghana,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,755.9252165832344,1507.931544336283,280.2790810532318
2,DALYs (Disability-Adjusted Life Years),207,Ghana,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1418.7956352260162,2909.384293617212,564.1735801100497
2,DALYs (Disability-Adjusted Life Years),207,Ghana,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1925.027465647606,3753.5703987708325,733.3899870564171
2,DALYs (Disability-Adjusted Life Years),207,Ghana,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,4115.391683428254,7468.124956045618,1727.4990635764411
2,DALYs (Disability-Adjusted Life Years),190,Uganda,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1436.5337210793182,3229.025998140834,479.1385347780217
2,DALYs (Disability-Adjusted Life Years),190,Uganda,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1962.806039205599,4268.821382306427,675.756115624439
2,DALYs (Disability-Adjusted Life Years),190,Uganda,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,3614.1833979011953,7217.248282888741,1236.8962826538952
2,DALYs (Disability-Adjusted Life Years),190,Uganda,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,6693.911979086621,12744.537632453228,2511.67924781925
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1.3169381075338498,2.7687243559567243,0.44510565163935867
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1.5859486128136249,3.3542199970654134,0.5224960287521314
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,3.8540002540134295,7.514634891510766,1.4204749449425942
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,3.9602137531541612,7.546234050345253,1.515815666215892
2,DALYs (Disability-Adjusted Life Years),113,Guyana,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,12.654399288501137,26.86423943967378,4.294986767452412
2,DALYs (Disability-Adjusted Life Years),113,Guyana,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,30.00297376179535,63.04695445465418,11.183222368233087
2,DALYs (Disability-Adjusted Life Years),113,Guyana,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,43.4597736168218,87.60573414949609,14.342944725381434
2,DALYs (Disability-Adjusted Life Years),113,Guyana,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,108.69820227123856,207.82699844552005,42.48042996501388
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,261.91299373553846,580.4142546970493,83.33170547336591
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,547.6879798828134,1209.990464710133,188.88233847100017
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,739.7988548869173,1541.6784955286926,243.68506183474346
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1491.4733654138972,2902.884747721583,574.8080948835938
2,DALYs (Disability-Adjusted Life Years),81,Germany,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,941.587297205312,1917.3320977076676,328.45687996324483
2,DALYs (Disability-Adjusted Life Years),81,Germany,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1914.5208798693272,3797.6356040122305,751.9634076298519
2,DALYs (Disability-Adjusted Life Years),81,Germany,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1895.7097234475723,3992.538303888039,630.4917324090748
2,DALYs (Disability-Adjusted Life Years),81,Germany,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,4527.797492494637,8551.673605880756,1820.5694381616013
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1.3947654210232943,3.129788031219775,0.4361702197199428
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,2.4917800678654363,5.387546659179582,0.865182592626995
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,4.213425457001158,8.598455470279417,1.3570460580139818
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,7.432255325531536,14.60779214656345,2.8009362264796946
2,DALYs (Disability-Adjusted Life Years),208,Guinea,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,209.4716445562041,453.4267441458626,65.27063574006677
2,DALYs (Disability-Adjusted Life Years),208,Guinea,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,403.1574638167954,837.9171932484273,147.70573250229546
2,DALYs (Disability-Adjusted Life Years),208,Guinea,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,460.9683103620662,938.3134035969749,155.34645343437373
2,DALYs (Disability-Adjusted Life Years),208,Guinea,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1127.2510946215718,2093.703678928792,444.47451964316224
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.35791015995799474,0.8014284992414299,0.11173021411675657
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.8068008514889752,1.7861742517851382,0.2748925913510927
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.7993628600975355,1.762843067042112,0.2398818242247296
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,2.6128483825307405,5.231385480808142,0.8810128033168173
2,DALYs (Disability-Adjusted Life Years),150,Oman,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,76.42793553914802,162.53240591137393,25.982555248425445
2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,103.27381806955417,217.98441356396106,37.94110543649048
2,DALYs (Disability-Adjusted Life Years),150,Oman,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,154.16499029049822,326.08850724849793,49.30364107532559
2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,274.8162708383841,536.784339141659,96.61671499133601
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.014623496274294443,0.034355511675542294,0.004310244618801769
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.01836738320688957,0.04229711717926892,0.0058949994066813585
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.043715683732023426,0.09739078505290227,0.013255727562880215
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.06644298101127978,0.13164226558209388,0.022121244540221952
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,353.67354129181666,762.5950326000141,114.93150761806119
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,267.60422457027147,588.5861707042123,92.61828269355122
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,618.829514917835,1305.4089531704726,196.6365980805608
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,794.4513456612385,1608.1815115497493,270.92292924007984
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,26.411425779180192,58.0707226620028,8.838013181260319
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,23.955615914861276,56.7438091118421,7.685955632352579
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,64.43444695678936,137.5880472218523,19.234053831892272
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,86.73180169740154,176.34113460799608,28.332819875448358
2,DALYs (Disability-Adjusted Life Years),118,Suriname,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,7.2638746332876645,15.666951207738771,2.4939885321075166
2,DALYs (Disability-Adjusted Life Years),118,Suriname,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,19.685009593045308,41.137925875250886,7.558670263299903
2,DALYs (Disability-Adjusted Life Years),118,Suriname,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,21.097037118491066,43.42276878332753,6.770796677526768
2,DALYs (Disability-Adjusted Life Years),118,Suriname,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,61.98431911552926,118.6458208375699,24.09934072783639
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,738.4940604463268,1648.6344274472924,238.02733424909226
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1284.4492067834724,2724.90714552998,456.7929225073763
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1876.1794598616987,3910.2177466487024,677.3884821210801
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,4515.740750306546,8758.8901871095,1642.5956945719781
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,197.09392203531004,425.2402635603392,61.33988422461516
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,532.6561510475303,1123.7633626835318,204.67306227467938
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,528.7587199544861,1112.2672161794853,172.21958645722867
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1592.846881065047,2964.81160159815,663.0529701348166
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,135.41346691265375,283.33118263206944,43.80733094001568
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,292.7954682811724,609.2747289191768,110.0122485864878
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,333.5735760280587,664.1381033043186,114.22620423663139
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,967.3203698103324,1824.1079317433255,376.3022653390848
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,162.33811401205244,373.83527273592466,47.284556336978156
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,459.7922315138453,994.2494435633507,160.35711791541613
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,423.16446502839455,901.0191285310252,132.40631524108545
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1233.5807696264517,2387.9503926865323,479.0760157810893
2,DALYs (Disability-Adjusted Life Years),98,Chile,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,232.58250770655573,499.4585665555636,70.90732507438562
2,DALYs (Disability-Adjusted Life Years),98,Chile,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,541.9435629389343,1161.7014370111908,185.612617824969
2,DALYs (Disability-Adjusted Life Years),98,Chile,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,714.038499985667,1467.711968678613,243.34662819546077
2,DALYs (Disability-Adjusted Life Years),98,Chile,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1984.527395471834,3669.2005603559405,793.087768575729
2,DALYs (Disability-Adjusted Life Years),139,Algeria,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,974.8721611581884,2062.7710525632883,340.64911513717334
2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1453.551157727567,3063.6657181971373,535.9199775059257
2,DALYs (Disability-Adjusted Life Years),139,Algeria,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1752.5105993594218,3745.416850029543,552.8157003804089
2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,3551.5056798372607,6930.700298832702,1294.8525877972377
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,9.141685526419373,19.523207033510026,3.0596829699999484
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,16.080005671226864,33.09501494939105,5.9140195540585045
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,29.802303418180852,61.1901676703794,11.20578539192541
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,47.88395422824867,89.14379525350918,19.192595908542287
2,DALYs (Disability-Adjusted Life Years),135,Brazil,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,3306.108683705496,6949.68136380209,1128.4130686789474
2,DALYs (Disability-Adjusted Life Years),135,Brazil,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,8265.19744789607,16400.53507197704,3240.4430527816953
2,DALYs (Disability-Adjusted Life Years),135,Brazil,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,5292.470389059163,11420.189472712325,1622.325132216369
2,DALYs (Disability-Adjusted Life Years),135,Brazil,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,13456.554955406004,25309.98658211754,5180.297642544981
2,DALYs (Disability-Adjusted Life Years),132,Panama,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,29.540737893035654,67.57245508463586,8.536461112419326
2,DALYs (Disability-Adjusted Life Years),132,Panama,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,74.5858220168479,160.05072670709262,25.074007541097167
2,DALYs (Disability-Adjusted Life Years),132,Panama,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,75.29992741271602,161.77432246176303,23.590980569107938
2,DALYs (Disability-Adjusted Life Years),132,Panama,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,205.84333117442276,409.92235151681007,78.9322052648358
2,DALYs (Disability-Adjusted Life Years),149,Palestine,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,317.146972838938,676.5688675290951,99.57560106351607
2,DALYs (Disability-Adjusted Life Years),149,Palestine,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,208.58971956227361,472.41751482790113,68.81913103721526
2,DALYs (Disability-Adjusted Life Years),149,Palestine,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,613.6788139882616,1319.0617252374827,183.53236571345147
2,DALYs (Disability-Adjusted Life Years),149,Palestine,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,629.5453153179046,1285.7774665775776,206.15965654913262
2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,44.443202101298205,93.65799473500346,15.801441300558041
2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,52.55119259985511,108.78868077566612,19.646065384374563
2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,97.22582247681274,199.31940117700944,31.38531128450059
2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,110.33936327223654,217.16039439772828,41.23103378333919
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1855.9202692923684,3803.950087572943,676.9561536559881
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1315.6397673895003,2851.897203369665,454.87482120281874
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,4428.616880563683,8986.332929902188,1488.0549931774985
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,5721.904345705445,11682.360190241909,1701.1168667380248
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,508.58878375649954,1109.4806166110945,163.57571353438132
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,443.9744560744313,1020.319948456902,147.68846247817302
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1059.4204650878116,2283.2280844997867,325.2993910523276
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1514.3569291345189,3053.8384254124717,493.51365515744874
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,9.676457406058654,21.813581138724885,3.245529175527935
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,15.714125551662166,32.19674428697103,5.390688968669069
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,27.724406143296374,56.666199797002,9.525867661066604
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,42.29701624152654,82.33538393125842,15.898941857677668
2,DALYs (Disability-Adjusted Life Years),374,Niue,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.0145209088667065,0.033589051921316324,0.004205464221197949
2,DALYs (Disability-Adjusted Life Years),374,Niue,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.01651630468662562,0.037184062517081576,0.005080825964711484
2,DALYs (Disability-Adjusted Life Years),374,Niue,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.04610214591130543,0.10048720089078945,0.014028137318801924
2,DALYs (Disability-Adjusted Life Years),374,Niue,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.06911435792150751,0.1380133550573527,0.022934444889598195
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,66.15303824917397,141.86952256923095,21.307046253789526
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,42.908673304037904,91.56849587349843,15.324399505573595
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,121.11753894504946,257.89803086099226,37.34703407453464
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,158.27188867887256,338.7247670403031,49.821849775078576
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,39.21686672562122,88.23549127465253,12.133474652114215
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,87.99833625188913,186.18162248783398,31.845274095178883
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,123.44861646903603,260.1106165908956,36.777961720157805
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,296.0413420868058,557.1170256620013,121.8338979855664
2,DALYs (Disability-Adjusted Life Years),187,Somalia,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,336.6840556587833,760.5768767688866,103.26352537202385
2,DALYs (Disability-Adjusted Life Years),187,Somalia,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,443.2251406511661,997.2179113559571,143.5152535452091
2,DALYs (Disability-Adjusted Life Years),187,Somalia,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,877.98884076639,1842.1690746322404,291.3733265141817
2,DALYs (Disability-Adjusted Life Years),187,Somalia,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,1465.104201585177,2943.762240875077,523.6442051187454
2,DALYs (Disability-Adjusted Life Years),380,Palau,1,Male,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.13120815187702556,0.30220381072806535,0.03953761675068688
2,DALYs (Disability-Adjusted Life Years),380,Palau,2,Female,7,10-14 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.18244687489952557,0.4094516615199047,0.06028010905811914
2,DALYs (Disability-Adjusted Life Years),380,Palau,1,Male,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.41061987161677665,0.8997104313333536,0.12225279067097435
2,DALYs (Disability-Adjusted Life Years),380,Palau,2,Female,8,15-19 years,567,Depressive disorders,169,All risk factors,1,Number,2019,0.6820790118569249,1.3623143715393264,0.2324389723904932
