measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Bhutan,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,55.510203897523176,111.30657473367461,18.35881511651726
DALYs (Disability-Adjusted Life Years),Mauritania,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,67.230390887834,144.70028451155966,22.221419687787048
DALYs (Disability-Adjusted Life Years),Mauritania,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,95.4006020339042,197.9719107300112,35.52582994488102
DALYs (Disability-Adjusted Life Years),Mauritania,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,145.45765802405668,291.7354359357159,50.910812140679425
DALYs (Disability-Adjusted Life Years),Mauritania,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,256.4640599076651,485.02665549195694,106.33840848536954
DALYs (Disability-Adjusted Life Years),Mauritania,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,145.1562854478855,283.31641257433193,51.3363899556874
DALYs (Disability-Adjusted Life Years),Mauritania,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,312.290772637277,589.5847623834346,115.80674054660743
DALYs (Disability-Adjusted Life Years),Ireland,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,83.54724819040781,171.79291792845888,30.234437607834835
DALYs (Disability-Adjusted Life Years),Ireland,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,123.21962362480737,250.70179947244185,48.96564265626287
DALYs (Disability-Adjusted Life Years),Ireland,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,185.7239373393894,374.12431662015626,68.11575292775713
DALYs (Disability-Adjusted Life Years),Ireland,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,291.8935617141573,562.0618483913777,114.28480761392063
DALYs (Disability-Adjusted Life Years),Ireland,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,203.68750124903556,407.65497621506483,68.61159108987424
DALYs (Disability-Adjusted Life Years),Ireland,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,357.8724596196214,734.5688186210929,115.22511015207289
DALYs (Disability-Adjusted Life Years),Greece,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,163.8008660824118,344.2673509106105,51.58077247168608
DALYs (Disability-Adjusted Life Years),Greece,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,289.7529602936476,596.7407632915168,107.45152952796691
DALYs (Disability-Adjusted Life Years),Greece,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,312.74520562730237,647.753220996114,94.86715835231185
DALYs (Disability-Adjusted Life Years),Greece,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,661.5602579239148,1279.9750905101766,262.01265942624167
DALYs (Disability-Adjusted Life Years),Greece,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,288.5152658675437,620.827707763003,77.92141026715635
DALYs (Disability-Adjusted Life Years),Greece,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,786.8604469210434,1564.962005514214,264.2570610723915
DALYs (Disability-Adjusted Life Years),Saint Lucia,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,1.3054463630210522,2.9217965726302437,0.394641740168531
DALYs (Disability-Adjusted Life Years),Saint Lucia,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,3.4152598878917795,7.3586880088684135,1.1305311141921297
DALYs (Disability-Adjusted Life Years),Saint Lucia,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,4.005562842991554,8.11287106423575,1.3032918693889755
DALYs (Disability-Adjusted Life Years),Saint Lucia,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,11.27476570107287,22.242290889627633,4.167516825136011
DALYs (Disability-Adjusted Life Years),Saint Lucia,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,4.690559370625953,10.31773920656876,1.2063701876552195
DALYs (Disability-Adjusted Life Years),Saint Lucia,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,15.349941571924402,31.2182870047838,4.414173553255238
DALYs (Disability-Adjusted Life Years),France,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,1122.1287593112843,2355.063483001266,403.4961941630119
DALYs (Disability-Adjusted Life Years),France,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,2159.8536860941213,4348.798235144514,789.407013188159
DALYs (Disability-Adjusted Life Years),France,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,1928.617071623008,4112.194405709654,605.2281822858936
DALYs (Disability-Adjusted Life Years),France,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,4439.911269706533,8693.142660984906,1740.2161537864658
DALYs (Disability-Adjusted Life Years),France,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1631.641366050143,3499.6338814112005,377.166465260117
DALYs (Disability-Adjusted Life Years),France,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,4520.02933488736,9180.746862945372,1398.1748504079371
DALYs (Disability-Adjusted Life Years),Grenada,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,1.1678266533316854,2.5549053534171047,0.37667175327267044
DALYs (Disability-Adjusted Life Years),Grenada,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,2.253824866565657,4.83841909527459,0.7678904069785526
DALYs (Disability-Adjusted Life Years),Grenada,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,3.3361148111037866,7.016778631423788,1.1146183379780763
DALYs (Disability-Adjusted Life Years),Grenada,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,6.9520581420811425,13.630348375952435,2.552857482389121
DALYs (Disability-Adjusted Life Years),Grenada,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,4.108697740807898,9.184368827078178,1.0404681080224416
DALYs (Disability-Adjusted Life Years),Grenada,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,9.843775227683624,19.72990203410568,2.77932755333823
DALYs (Disability-Adjusted Life Years),Uruguay,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,18.23424922083051,39.72838199256228,5.3837005451256825
DALYs (Disability-Adjusted Life Years),Uruguay,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,46.9127474686997,100.95406072833575,16.353383569801295
DALYs (Disability-Adjusted Life Years),Uruguay,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,56.8809776193791,121.25548754587312,18.320516599836516
DALYs (Disability-Adjusted Life Years),Uruguay,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,147.3019861493032,288.4255211401237,58.60834849072759
DALYs (Disability-Adjusted Life Years),Uruguay,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,70.13761394205292,149.09287270842324,19.98352697177069
DALYs (Disability-Adjusted Life Years),Uruguay,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,206.26530102726755,419.6892734369743,74.44183942270554
DALYs (Disability-Adjusted Life Years),Finland,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,90.94438924253166,192.70338443841067,31.83988814483221
DALYs (Disability-Adjusted Life Years),Finland,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,140.3819781635893,291.30708590260673,52.60664104314065
DALYs (Disability-Adjusted Life Years),Finland,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,177.28508150016773,367.5084859175985,60.43966223748959
DALYs (Disability-Adjusted Life Years),Finland,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,358.6529876150332,689.1305382629047,136.85494815829858
DALYs (Disability-Adjusted Life Years),Finland,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,185.19198182644357,392.34032073708556,51.436224379700725
DALYs (Disability-Adjusted Life Years),Finland,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,526.035237847923,1035.3385373667866,155.65661973619595
DALYs (Disability-Adjusted Life Years),Sudan,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,1345.6565911198945,2942.9913895402483,428.182631964646
DALYs (Disability-Adjusted Life Years),Sudan,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,1017.4040625762708,2289.8278992289206,336.2018239015265
DALYs (Disability-Adjusted Life Years),Sudan,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,2654.871890621827,5714.340445748195,797.4833821106322
DALYs (Disability-Adjusted Life Years),Sudan,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,3910.4660687689325,7939.824226939427,1098.2043418944565
DALYs (Disability-Adjusted Life Years),Sudan,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,2479.534049249364,5769.273719670804,623.8281337752837
DALYs (Disability-Adjusted Life Years),Sudan,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,5684.458780946562,11736.836076116908,1132.939680795032
DALYs (Disability-Adjusted Life Years),Dominica,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,0.6283133898962842,1.3890626931887489,0.1971970215850685
DALYs (Disability-Adjusted Life Years),Dominica,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,1.5336848831771417,3.2036318537632313,0.5392033310090871
DALYs (Disability-Adjusted Life Years),Dominica,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,1.5677298896851994,3.3086356046290364,0.4815519851560782
DALYs (Disability-Adjusted Life Years),Dominica,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,4.510563949393371,8.663573321978745,1.7278799780223317
DALYs (Disability-Adjusted Life Years),Dominica,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1.5058677540747472,3.2468597080403523,0.3983415719799692
DALYs (Disability-Adjusted Life Years),Dominica,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,5.242485309889906,10.542319462156215,1.5803364478967414
DALYs (Disability-Adjusted Life Years),Argentina,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,430.81494586842484,913.069456382789,139.57713170811488
DALYs (Disability-Adjusted Life Years),Argentina,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,983.593106300935,2015.4612161916884,361.7036528872405
DALYs (Disability-Adjusted Life Years),Argentina,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,1188.0210588519542,2457.166808216153,386.89203278099865
DALYs (Disability-Adjusted Life Years),Argentina,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,2791.182511705113,5261.384955469882,1149.3553385331309
DALYs (Disability-Adjusted Life Years),Argentina,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1340.6917161807378,2753.3453043110853,352.264162394287
DALYs (Disability-Adjusted Life Years),Argentina,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,3248.769497317434,6115.932656539535,1322.1549105976512
DALYs (Disability-Adjusted Life Years),Egypt,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,4538.412997380646,9270.995589019702,1700.5581181759178
DALYs (Disability-Adjusted Life Years),Egypt,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,6773.372112435203,13716.300412916677,2623.2887876654836
DALYs (Disability-Adjusted Life Years),Egypt,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,8261.010018968478,15611.968815901537,2938.189320120387
DALYs (Disability-Adjusted Life Years),Egypt,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,13790.136314200645,26144.97874579833,5535.217049767061
DALYs (Disability-Adjusted Life Years),Egypt,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,7361.4560659177305,15266.615639571199,1886.0993589211994
DALYs (Disability-Adjusted Life Years),Egypt,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,14348.493685338994,27370.06966746185,4770.7882781623985
DALYs (Disability-Adjusted Life Years),Guatemala,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,162.33811401205244,373.83527273592466,47.284556336978156
DALYs (Disability-Adjusted Life Years),Guatemala,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,459.7922315138453,994.2494435633507,160.35711791541613
DALYs (Disability-Adjusted Life Years),Guatemala,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,423.16446502839455,901.0191285310252,132.40631524108545
DALYs (Disability-Adjusted Life Years),Guatemala,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,1233.5807696264517,2387.9503926865323,479.0760157810893
DALYs (Disability-Adjusted Life Years),Guatemala,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,513.4850362618721,1119.8614374026606,152.62016207479277
DALYs (Disability-Adjusted Life Years),Guatemala,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1585.4976883371207,3150.581964655872,552.9742489870872
DALYs (Disability-Adjusted Life Years),Haiti,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,131.59515424018588,289.1544507956682,40.517319375111505
DALYs (Disability-Adjusted Life Years),Haiti,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,323.39878892386093,694.8140678688967,117.7638705143234
DALYs (Disability-Adjusted Life Years),Haiti,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,308.9350117711268,659.9862430768716,95.50914577482423
DALYs (Disability-Adjusted Life Years),Haiti,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,1020.2351545311155,2043.5243859309735,360.1744701438725
DALYs (Disability-Adjusted Life Years),Haiti,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,301.2831868024027,673.0676485974835,75.53935465106623
DALYs (Disability-Adjusted Life Years),Haiti,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,1390.9339153603023,2830.2829710380825,407.4813555312122
DALYs (Disability-Adjusted Life Years),Nepal,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,571.4874728624637,1186.889232150565,198.19045439648633
DALYs (Disability-Adjusted Life Years),Nepal,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,894.4827644023577,1909.4635747957796,312.36794902619374
DALYs (Disability-Adjusted Life Years),Nepal,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,1680.6605707093988,3364.848863618633,577.9710748133098
DALYs (Disability-Adjusted Life Years),Nepal,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,3067.2979692288527,5725.141657831478,1214.0514973218292
DALYs (Disability-Adjusted Life Years),Nepal,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1976.6992469809666,4143.9424505878,567.9258821173825
DALYs (Disability-Adjusted Life Years),Nepal,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,4586.190830944858,8709.79280786696,1482.7754729504218
DALYs (Disability-Adjusted Life Years),Switzerland,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,113.44645731389679,232.42261189996597,37.76204591737038
DALYs (Disability-Adjusted Life Years),Switzerland,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,210.3139861230101,423.16649124571404,87.26976147697351
DALYs (Disability-Adjusted Life Years),Switzerland,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,205.91516430267495,418.25903461361065,70.89826225740484
DALYs (Disability-Adjusted Life Years),Switzerland,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,369.10560528876465,709.9732108874053,155.63627056413335
DALYs (Disability-Adjusted Life Years),Switzerland,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,227.68227649316376,494.11686815988907,57.310974104522806
DALYs (Disability-Adjusted Life Years),Switzerland,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,434.3875546124775,830.3964810967346,165.30386966471897
DALYs (Disability-Adjusted Life Years),Canada,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,413.80457316299413,893.8975865200754,142.1280459257516
DALYs (Disability-Adjusted Life Years),Canada,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,883.1286430494201,1874.6551068740423,335.0007992368316
DALYs (Disability-Adjusted Life Years),Canada,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,1128.1336665155577,2300.8290171802473,427.23151727476346
DALYs (Disability-Adjusted Life Years),Canada,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,2595.007830540184,4839.381740172713,1140.93694470141
DALYs (Disability-Adjusted Life Years),Canada,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1297.1491178745268,2656.2891677260704,361.4771035790152
DALYs (Disability-Adjusted Life Years),Canada,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,3373.9144161152276,6200.483725459012,1390.7773982761244
DALYs (Disability-Adjusted Life Years),Costa Rica,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,23.51509605306606,52.99165860382645,7.342338488849754
DALYs (Disability-Adjusted Life Years),Costa Rica,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,66.54268016826343,136.03291850462753,26.3632783309407
DALYs (Disability-Adjusted Life Years),Costa Rica,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,75.16663233842164,151.93701002153912,27.59618583086164
DALYs (Disability-Adjusted Life Years),Costa Rica,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,254.08437834136424,494.601757549595,98.56948933618236
DALYs (Disability-Adjusted Life Years),Costa Rica,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,125.37384316553249,242.51387715778853,49.07398495179969
DALYs (Disability-Adjusted Life Years),Costa Rica,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,448.45452657864587,823.5498992959837,163.8837605166911
DALYs (Disability-Adjusted Life Years),Cyprus,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,14.016669352169217,30.188198070695815,4.4197969022887555
DALYs (Disability-Adjusted Life Years),Cyprus,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,25.610291409539165,52.50640046061771,9.355846919127288
DALYs (Disability-Adjusted Life Years),Cyprus,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,20.988162093090857,47.76351826246178,6.233895681126142
DALYs (Disability-Adjusted Life Years),Cyprus,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,47.840234433073185,96.28823039631823,17.722179635254182
DALYs (Disability-Adjusted Life Years),Cyprus,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,21.5936121737814,48.39150676172257,5.427210852761994
DALYs (Disability-Adjusted Life Years),Cyprus,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,62.813968492781925,125.96615465426996,21.223291788118686
DALYs (Disability-Adjusted Life Years),Spain,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,628.0260454166889,1305.1264453520253,204.40239198779616
DALYs (Disability-Adjusted Life Years),Spain,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,1397.6513234309182,2721.6965149174703,552.4446331384794
DALYs (Disability-Adjusted Life Years),Spain,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,759.2346375434747,1620.748137499396,226.62993450917747
DALYs (Disability-Adjusted Life Years),Spain,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,1911.4581432339319,3815.4695661600344,749.4007595993243
DALYs (Disability-Adjusted Life Years),Spain,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,669.8463174446464,1420.1268152681073,188.38316759530932
DALYs (Disability-Adjusted Life Years),Spain,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,2105.455461024551,4284.516478009806,694.3681146614989
DALYs (Disability-Adjusted Life Years),Kuwait,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,66.15303824917397,141.86952256923095,21.307046253789526
DALYs (Disability-Adjusted Life Years),Kuwait,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,42.908673304037904,91.56849587349843,15.324399505573595
DALYs (Disability-Adjusted Life Years),Kuwait,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,121.11753894504946,257.89803086099226,37.34703407453464
DALYs (Disability-Adjusted Life Years),Kuwait,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,158.27188867887256,338.7247670403031,49.821849775078576
DALYs (Disability-Adjusted Life Years),Kuwait,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,155.46330616198287,339.8220331219393,40.726767513093314
DALYs (Disability-Adjusted Life Years),Kuwait,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,323.5944100665907,724.6878814681615,69.31741924857934
DALYs (Disability-Adjusted Life Years),Brazil,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,3306.108683705496,6949.68136380209,1128.4130686789474
DALYs (Disability-Adjusted Life Years),Brazil,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,8265.19744789607,16400.53507197704,3240.4430527816953
DALYs (Disability-Adjusted Life Years),Brazil,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,5292.470389059163,11420.189472712325,1622.325132216369
DALYs (Disability-Adjusted Life Years),Brazil,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,13456.554955406004,25309.98658211754,5180.297642544981
DALYs (Disability-Adjusted Life Years),Brazil,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,4968.784742311375,11097.185223051454,1295.5597868776722
DALYs (Disability-Adjusted Life Years),Brazil,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,15229.24406814466,29634.772678338955,5505.490620137917
DALYs (Disability-Adjusted Life Years),Italy,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,451.4499255322796,949.4727402706724,147.4508872794294
DALYs (Disability-Adjusted Life Years),Italy,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,916.8071961728721,1766.701167744171,372.408415083231
DALYs (Disability-Adjusted Life Years),Italy,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,897.7246906608058,1911.0451684701468,272.1815232295089
DALYs (Disability-Adjusted Life Years),Italy,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,2605.2600713474267,4899.869348625532,1036.4660999752336
DALYs (Disability-Adjusted Life Years),Italy,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,884.5799957396462,1949.1995311111446,239.89096990549191
DALYs (Disability-Adjusted Life Years),Italy,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,3737.837722000247,7211.116872961236,1212.3987578135789
DALYs (Disability-Adjusted Life Years),Yemen,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,1446.7395508073491,3124.8363401022707,499.8499677471723
DALYs (Disability-Adjusted Life Years),Yemen,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,1185.4920291045737,2573.081188139231,404.10061535013057
DALYs (Disability-Adjusted Life Years),Yemen,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,2725.0847021606132,5403.97363481609,884.6788722679391
DALYs (Disability-Adjusted Life Years),Yemen,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,3462.3709999848356,6899.608058688247,1206.6066144792358
DALYs (Disability-Adjusted Life Years),Yemen,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,2274.5848944929644,4950.82721554249,581.1696074783697
DALYs (Disability-Adjusted Life Years),Yemen,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,4270.865105402667,9204.863093935839,1016.5538739277423
DALYs (Disability-Adjusted Life Years),Libya,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,168.12118921505433,353.37533068444804,54.76939869918334
DALYs (Disability-Adjusted Life Years),Libya,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,148.22114379613816,327.2672775534974,48.937692561399416
DALYs (Disability-Adjusted Life Years),Libya,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,391.3534379183874,828.772319711235,122.30929130560428
DALYs (Disability-Adjusted Life Years),Libya,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,551.0259903899497,1117.8086215347869,190.5664587726789
DALYs (Disability-Adjusted Life Years),Libya,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,410.15898165440785,908.1486028389861,111.33263906959468
DALYs (Disability-Adjusted Life Years),Libya,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,784.9822825508031,1622.7928660235373,208.66137743512553
DALYs (Disability-Adjusted Life Years),Austria,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,111.48154091947559,227.21176246432347,41.75299466216166
DALYs (Disability-Adjusted Life Years),Austria,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,192.66783436648188,389.10589419220446,74.22364781189201
DALYs (Disability-Adjusted Life Years),Austria,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,211.0348143750518,404.0933562472535,71.33653404595286
DALYs (Disability-Adjusted Life Years),Austria,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,374.54125700240536,752.3004587768229,152.35002007276734
DALYs (Disability-Adjusted Life Years),Austria,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,211.83006497339912,439.33207149866143,53.6114462371893
DALYs (Disability-Adjusted Life Years),Austria,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,438.32296772825,851.106083575474,162.0393203927417
DALYs (Disability-Adjusted Life Years),Guyana,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,12.654399288501137,26.86423943967378,4.294986767452412
DALYs (Disability-Adjusted Life Years),Guyana,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,30.00297376179535,63.04695445465418,11.183222368233087
DALYs (Disability-Adjusted Life Years),Guyana,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,43.4597736168218,87.60573414949609,14.342944725381434
DALYs (Disability-Adjusted Life Years),Guyana,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,108.69820227123856,207.82699844552005,42.48042996501388
DALYs (Disability-Adjusted Life Years),Guyana,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,64.75735971029029,132.7332804819309,16.279831214729306
DALYs (Disability-Adjusted Life Years),Guyana,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,181.9274172397971,350.14718918924746,58.93581387629875
DALYs (Disability-Adjusted Life Years),Iraq,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,865.2192344115371,1815.0290707738334,310.22968200762284
DALYs (Disability-Adjusted Life Years),Iraq,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,809.2841052084149,1777.722740004662,285.435398308385
DALYs (Disability-Adjusted Life Years),Iraq,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,1891.331113750095,4063.865645866203,606.5231276256369
DALYs (Disability-Adjusted Life Years),Iraq,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,2444.042963860822,4963.278938747519,841.4696666990619
DALYs (Disability-Adjusted Life Years),Iraq,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,1986.1263282217094,4290.408385720796,510.92524111928367
DALYs (Disability-Adjusted Life Years),Iraq,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,3508.4284992888133,7425.076494618851,918.982071998478
DALYs (Disability-Adjusted Life Years),Suriname,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,7.2638746332876645,15.666951207738771,2.4939885321075166
DALYs (Disability-Adjusted Life Years),Suriname,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,19.685009593045308,41.137925875250886,7.558670263299903
DALYs (Disability-Adjusted Life Years),Suriname,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,21.097037118491066,43.42276878332753,6.770796677526768
DALYs (Disability-Adjusted Life Years),Suriname,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,61.98431911552926,118.6458208375699,24.09934072783639
DALYs (Disability-Adjusted Life Years),Suriname,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,25.153084022464423,54.76989789128053,6.550211556745935
DALYs (Disability-Adjusted Life Years),Suriname,Female,20-24 years,Depressive disorders,All risk factors,Number,2019,87.14181143165004,170.59854391696595,26.13388184985631
DALYs (Disability-Adjusted Life Years),Peru,Male,10-14 years,Depressive disorders,All risk factors,Number,2019,179.88050671856934,419.09966289592484,51.298811949588554
DALYs (Disability-Adjusted Life Years),Peru,Female,10-14 years,Depressive disorders,All risk factors,Number,2019,437.37842626817303,916.3389930194351,151.41335482807784
DALYs (Disability-Adjusted Life Years),Peru,Male,15-19 years,Depressive disorders,All risk factors,Number,2019,388.7738892652185,878.1365687174214,109.9321811382937
DALYs (Disability-Adjusted Life Years),Peru,Female,15-19 years,Depressive disorders,All risk factors,Number,2019,1222.0022170817501,2323.46010264229,499.3740892850593
DALYs (Disability-Adjusted Life Years),Peru,Male,20-24 years,Depressive disorders,All risk factors,Number,2019,406.46097538236285,887.295136038584,110.63177508322417
