measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Monaco,Female,20-24 years,Depressive disorders,Percent,2019,0.013506560798835218,0.02049128317140295,0.007971030325569358
Incidence,Qatar,Male,10-14 years,Depressive disorders,Number,2012,757.2736008183062,1235.258240188142,408.74586958645716
Incidence,Qatar,Female,10-14 years,Depressive disorders,Number,2012,1176.0076237698268,1929.79389525114,635.5361978240162
Incidence,Qatar,Male,10-14 years,Depressive disorders,Percent,2012,0.004187174006021499,0.0068581839594071955,0.002112136537327176
Incidence,Qatar,Female,10-14 years,Depressive disorders,Percent,2012,0.006534245861953977,0.011004985074220982,0.0032513115974993284
Incidence,Qatar,Male,15-19 years,Depressive disorders,Number,2012,1678.249225789487,2368.5995729844667,1155.4232075231057
Incidence,Qatar,Female,15-19 years,Depressive disorders,Number,2012,1783.77289582411,2581.810223502525,1173.6797766848158
Incidence,Qatar,Male,15-19 years,Depressive disorders,Percent,2012,0.009290671817040607,0.013872521000936146,0.0060033800203838205
Incidence,Qatar,Female,15-19 years,Depressive disorders,Percent,2012,0.013086708367148255,0.019542941315993694,0.00825101897127608
Incidence,Qatar,Male,20-24 years,Depressive disorders,Number,2012,9029.852165142582,12551.99050452831,6236.616003944542
Incidence,Qatar,Female,20-24 years,Depressive disorders,Number,2012,3004.5222416439806,4222.744875382813,1979.432733605641
Incidence,Qatar,Male,20-24 years,Depressive disorders,Percent,2012,0.010820436778355038,0.01581509870210087,0.007099937048671094
Incidence,Qatar,Female,20-24 years,Depressive disorders,Percent,2012,0.013936401600931346,0.020295041820065012,0.008985459689225641
Incidence,Slovakia,Male,10-14 years,Depressive disorders,Number,2012,671.8869004658391,1042.1790163858561,400.6931812008402
Incidence,Slovakia,Female,10-14 years,Depressive disorders,Number,2012,1497.029794782086,2467.4993954798456,813.5122028274128
Incidence,Slovakia,Male,10-14 years,Depressive disorders,Percent,2012,0.0009041512602966963,0.0014167185013917024,0.0005081415117136607
Incidence,Slovakia,Female,10-14 years,Depressive disorders,Percent,2012,0.00220655565950771,0.0036477229454194896,0.0011469657711105459
Incidence,Slovakia,Male,15-19 years,Depressive disorders,Number,2012,2280.1460801933395,3125.2050046730287,1678.6137382206578
Incidence,Slovakia,Female,15-19 years,Depressive disorders,Number,2012,4433.46119551944,6155.140979118172,3130.565867292291
Incidence,Slovakia,Male,15-19 years,Depressive disorders,Percent,2012,0.002605245778902965,0.0036602510316889234,0.0018020786414939878
Incidence,Slovakia,Female,15-19 years,Depressive disorders,Percent,2012,0.0052283533454351595,0.007429287351387703,0.0034873201943031095
Incidence,Slovakia,Male,20-24 years,Depressive disorders,Number,2012,3697.0629644968253,5051.365194132152,2706.6109542723175
Incidence,Slovakia,Female,20-24 years,Depressive disorders,Number,2012,6888.670485868295,9335.563116199488,4806.734609105316
Incidence,Slovakia,Male,20-24 years,Depressive disorders,Percent,2012,0.003454258098810097,0.004785308909318472,0.0024687939392647263
Incidence,Slovakia,Female,20-24 years,Depressive disorders,Percent,2012,0.006505300233331331,0.009149819635908763,0.004358526978465601
Incidence,Lebanon,Male,10-14 years,Depressive disorders,Number,2000,4320.207825827622,7016.1015625991,2264.378494486923
Incidence,Lebanon,Female,10-14 years,Depressive disorders,Number,2000,6657.283906617506,10761.819192059376,3472.9848195020977
Incidence,Lebanon,Male,10-14 years,Depressive disorders,Percent,2000,0.004325437305643808,0.007095125330935366,0.0021154416264478407
Incidence,Lebanon,Female,10-14 years,Depressive disorders,Percent,2000,0.007199828276776073,0.011375116320550906,0.003565966794911559
Incidence,Lebanon,Male,15-19 years,Depressive disorders,Number,2000,8680.863734826191,12416.074711395413,6108.569517220653
Incidence,Lebanon,Female,15-19 years,Depressive disorders,Number,2000,12626.471748392576,17738.717895954935,8687.03111245409
Incidence,Lebanon,Male,15-19 years,Depressive disorders,Percent,2000,0.009931884183409312,0.014576878842415637,0.006616133380395997
Incidence,Lebanon,Female,15-19 years,Depressive disorders,Percent,2000,0.015532989409523232,0.022109190020667226,0.010226342371659888
Incidence,Lebanon,Male,20-24 years,Depressive disorders,Number,2000,9097.83749882947,12394.637763740218,6512.291806466628
Incidence,Lebanon,Female,20-24 years,Depressive disorders,Number,2000,13276.470467089173,17716.136711193263,9446.598912272391
Incidence,Lebanon,Male,20-24 years,Depressive disorders,Percent,2000,0.01185916941711909,0.01675035016429077,0.008004901377872235
Incidence,Lebanon,Female,20-24 years,Depressive disorders,Percent,2000,0.017652162088680787,0.024329942221979865,0.01209024921729489
Incidence,India,Male,10-14 years,Depressive disorders,Number,2012,481716.22359416616,717568.1516386128,301061.63517021656
Incidence,India,Female,10-14 years,Depressive disorders,Number,2012,725730.3874800697,1088663.6786738848,459392.2931735956
Incidence,India,Male,10-14 years,Depressive disorders,Percent,2012,0.0013477248177192374,0.002075752067201653,0.0007967311903928268
Incidence,India,Female,10-14 years,Depressive disorders,Percent,2012,0.0021888230926364297,0.003322758016594294,0.0013228534812601926
Incidence,India,Male,15-19 years,Depressive disorders,Number,2012,1428493.5132263065,1922453.8066560514,1081228.2289156404
Incidence,India,Female,15-19 years,Depressive disorders,Number,2012,1934790.8722395343,2614569.9991573934,1461088.276413488
Incidence,India,Male,15-19 years,Depressive disorders,Percent,2012,0.0045509695848421974,0.006418049253582853,0.0032267527297632744
Incidence,India,Female,15-19 years,Depressive disorders,Percent,2012,0.006541777885185625,0.009105836783336,0.004702879631740114
Incidence,India,Male,20-24 years,Depressive disorders,Number,2012,1909150.6524728609,2507698.860994714,1431580.3860073297
Incidence,India,Female,20-24 years,Depressive disorders,Number,2012,2503097.02642528,3290131.0068320096,1856454.6620754478
Incidence,India,Male,20-24 years,Depressive disorders,Percent,2012,0.0067005196947537106,0.00910193861597139,0.004768521998247908
Incidence,India,Female,20-24 years,Depressive disorders,Percent,2012,0.008969701156001469,0.012269496061979173,0.006298463693391804
Incidence,Guyana,Male,10-14 years,Depressive disorders,Number,2012,529.6338424179431,846.0093516746856,298.5558316308149
Incidence,Guyana,Female,10-14 years,Depressive disorders,Number,2012,1552.3424009756316,2384.028497711528,924.6814398463024
Incidence,Guyana,Male,10-14 years,Depressive disorders,Percent,2012,0.0025241141542886804,0.004174980130457742,0.0013309530894636986
Incidence,Guyana,Female,10-14 years,Depressive disorders,Percent,2012,0.007538928814956075,0.011870613079919977,0.004317956283706409
Incidence,Guyana,Male,15-19 years,Depressive disorders,Number,2012,1831.4472078647689,2501.330362838027,1307.9052617070658
Incidence,Guyana,Female,15-19 years,Depressive disorders,Number,2012,4073.5042811569238,5623.18457952497,2973.720240222332
Incidence,Guyana,Male,15-19 years,Depressive disorders,Percent,2012,0.00920724257166788,0.012999433982089928,0.006236390969761435
Incidence,Guyana,Female,15-19 years,Depressive disorders,Percent,2012,0.01964745544462397,0.027722508472945866,0.013475370832519944
Incidence,Guyana,Male,20-24 years,Depressive disorders,Number,2012,1926.554809160319,2679.3873735777747,1367.0011645263912
Incidence,Guyana,Female,20-24 years,Depressive disorders,Number,2012,3776.746578376535,5292.136638770903,2601.962834930782
Incidence,Guyana,Male,20-24 years,Depressive disorders,Percent,2012,0.012853657680971088,0.018143717667142803,0.008613731757053041
Incidence,Guyana,Female,20-24 years,Depressive disorders,Percent,2012,0.02274697335569034,0.03277170183008995,0.015431030447850068
Incidence,Tokelau,Male,10-14 years,Depressive disorders,Number,2012,0.5939372891079042,0.9870775682743859,0.3061724056281161
Incidence,Tokelau,Female,10-14 years,Depressive disorders,Number,2012,0.8563812537428687,1.4166093699144666,0.43043035766173077
Incidence,Tokelau,Male,10-14 years,Depressive disorders,Percent,2012,0.0018630985586489746,0.003174020873662163,0.00090259173546455
Incidence,Tokelau,Female,10-14 years,Depressive disorders,Percent,2012,0.003213478377857788,0.005318007561937604,0.0015011616393445731
Incidence,Tokelau,Male,15-19 years,Depressive disorders,Number,2012,1.6639515019241162,2.498297151401645,1.020475352094856
Incidence,Tokelau,Female,15-19 years,Depressive disorders,Number,2012,2.353106566595179,3.4526173062920495,1.441448699844545
Incidence,Tokelau,Male,15-19 years,Depressive disorders,Percent,2012,0.006126616189980177,0.009343674238401994,0.0035515712172940047
Incidence,Tokelau,Female,15-19 years,Depressive disorders,Percent,2012,0.008406085678522846,0.012681868723398434,0.004994535928185171
Incidence,Tokelau,Male,20-24 years,Depressive disorders,Number,2012,2.1570709365317926,3.2164135406705645,1.3223001935153444
Incidence,Tokelau,Female,20-24 years,Depressive disorders,Number,2012,2.047587751878324,3.039292361375377,1.2564569636867926
Incidence,Tokelau,Male,20-24 years,Depressive disorders,Percent,2012,0.008476391783967521,0.012931172716526232,0.005111811399573541
Incidence,Tokelau,Female,20-24 years,Depressive disorders,Percent,2012,0.010068592862089061,0.014998884226168956,0.0059478072045288
Incidence,Namibia,Male,10-14 years,Depressive disorders,Number,2019,1220.9542096091577,2008.9797244978001,660.001317519297
Incidence,Namibia,Female,10-14 years,Depressive disorders,Number,2019,1863.1679726950758,2954.1313386032084,1014.9577684207667
Incidence,Namibia,Male,10-14 years,Depressive disorders,Percent,2019,0.001845241336024461,0.0030460115876798266,0.0009358140057535662
Incidence,Namibia,Female,10-14 years,Depressive disorders,Percent,2019,0.0028806931558591955,0.004693654608138414,0.0014880219523500712
Incidence,Namibia,Male,15-19 years,Depressive disorders,Number,2019,3233.995709235759,4638.835193584937,2280.281024116159
Incidence,Namibia,Female,15-19 years,Depressive disorders,Number,2019,4233.027695804302,6047.66575992098,2907.360491477705
Incidence,Namibia,Male,15-19 years,Depressive disorders,Percent,2019,0.005110505494559217,0.007567736830795172,0.00337358092480325
Incidence,Namibia,Female,15-19 years,Depressive disorders,Percent,2019,0.006735953444198946,0.009845654518389046,0.0043643029267167064
Incidence,Namibia,Male,20-24 years,Depressive disorders,Number,2019,4201.211694723548,5850.435510397224,2860.1582353332537
Incidence,Namibia,Female,20-24 years,Depressive disorders,Number,2019,5117.824593759211,7200.2706863439735,3441.0894752885124
Incidence,Namibia,Male,20-24 years,Depressive disorders,Percent,2019,0.006606903537628794,0.009476345907798134,0.004221657982207946
Incidence,Namibia,Female,20-24 years,Depressive disorders,Percent,2019,0.007838585256564747,0.011332616945862736,0.005083333417225343
Incidence,Madagascar,Male,10-14 years,Depressive disorders,Number,2019,21801.568287988957,34217.784329478214,11997.959645395134
Incidence,Madagascar,Female,10-14 years,Depressive disorders,Number,2019,32583.036637408615,54388.33518101284,18036.916436078358
Incidence,Madagascar,Male,10-14 years,Depressive disorders,Percent,2019,0.0026635864282028516,0.00429739573703021,0.0014141451016834229
Incidence,Madagascar,Female,10-14 years,Depressive disorders,Percent,2019,0.00420573868968698,0.007028113971144718,0.0021962104378634
Incidence,Madagascar,Male,15-19 years,Depressive disorders,Number,2019,50847.25990462262,73028.60332427084,34271.16397820289
Incidence,Madagascar,Female,15-19 years,Depressive disorders,Number,2019,69174.52195095607,100288.74824145765,46796.03535620628
Incidence,Madagascar,Male,15-19 years,Depressive disorders,Percent,2019,0.0069774493599173565,0.010334189007814097,0.004432205928998464
Incidence,Madagascar,Female,15-19 years,Depressive disorders,Percent,2019,0.009579878245744225,0.013849961376575447,0.006136838911146303
Incidence,Madagascar,Male,20-24 years,Depressive disorders,Number,2019,57902.266244099534,80335.54727344967,38740.92029393954
Incidence,Madagascar,Female,20-24 years,Depressive disorders,Number,2019,76240.89503000231,105304.43077531568,50854.72046789607
Incidence,Madagascar,Male,20-24 years,Depressive disorders,Percent,2019,0.00890534480482883,0.012915528146163589,0.005702367301123001
Incidence,Madagascar,Female,20-24 years,Depressive disorders,Percent,2019,0.011256591925238578,0.01617520057593656,0.007262688120739703
Incidence,United Kingdom,Male,10-14 years,Depressive disorders,Number,2019,37376.19148771657,55260.97130023446,22336.09011888871
Incidence,United Kingdom,Female,10-14 years,Depressive disorders,Number,2019,55993.03315619648,83459.22598700318,33785.82601971801
Incidence,United Kingdom,Male,10-14 years,Depressive disorders,Percent,2019,0.0037572582695173467,0.0058098736366188316,0.002165055242814176
Incidence,United Kingdom,Female,10-14 years,Depressive disorders,Percent,2019,0.005837189506265384,0.00905671371855436,0.003354121804188952
Incidence,United Kingdom,Male,15-19 years,Depressive disorders,Number,2019,71878.93860676828,99374.17674085677,50923.12903134818
Incidence,United Kingdom,Female,15-19 years,Depressive disorders,Number,2019,109735.41072260085,150139.29729274585,78019.73324643765
Incidence,United Kingdom,Male,15-19 years,Depressive disorders,Percent,2019,0.008031025309931926,0.011585098605799302,0.0052747283648247045
Incidence,United Kingdom,Female,15-19 years,Depressive disorders,Percent,2019,0.011631329859040102,0.016544154977258127,0.007742579862324803
Incidence,United Kingdom,Male,20-24 years,Depressive disorders,Number,2019,99367.57413862407,136054.49601752634,68678.56754002711
Incidence,United Kingdom,Female,20-24 years,Depressive disorders,Number,2019,145939.8768725286,199898.70971046932,99895.85186574674
Incidence,United Kingdom,Male,20-24 years,Depressive disorders,Percent,2019,0.009741704827833757,0.013870954639903978,0.006509920103206507
Incidence,United Kingdom,Female,20-24 years,Depressive disorders,Percent,2019,0.012636710811879894,0.017709345709922872,0.008330719344929413
Incidence,Netherlands,Male,10-14 years,Depressive disorders,Number,2019,8144.145483957857,12707.7945666562,4609.079563431101
Incidence,Netherlands,Female,10-14 years,Depressive disorders,Number,2019,14402.225582813146,22658.814471376503,7970.796376826549
Incidence,Netherlands,Male,10-14 years,Depressive disorders,Percent,2019,0.00367272846252444,0.0060062315496777095,0.001871724283957838
Incidence,Netherlands,Female,10-14 years,Depressive disorders,Percent,2019,0.006764898182816235,0.011205548516116628,0.0034756390030903223
Incidence,Netherlands,Male,15-19 years,Depressive disorders,Number,2019,16237.28802643804,22758.239642550277,11079.717408928558
Incidence,Netherlands,Female,15-19 years,Depressive disorders,Number,2019,28433.352831478805,40447.6233061033,18973.364766054245
Incidence,Netherlands,Male,15-19 years,Depressive disorders,Percent,2019,0.006929425279184788,0.010153425140489187,0.004416825961183196
Incidence,Netherlands,Female,15-19 years,Depressive disorders,Percent,2019,0.011592965840808604,0.01715458050556383,0.007216558127513133
Incidence,Netherlands,Male,20-24 years,Depressive disorders,Number,2019,18532.47061480511,25294.199532880477,12718.228831771783
Incidence,Netherlands,Female,20-24 years,Depressive disorders,Number,2019,31736.983623202683,44060.117058714895,21152.549701483655
Incidence,Netherlands,Male,20-24 years,Depressive disorders,Percent,2019,0.007540149291733993,0.010810095691357477,0.004806031435904579
Incidence,Netherlands,Female,20-24 years,Depressive disorders,Percent,2019,0.011371231665469085,0.016435205198098837,0.007217167070370175
Incidence,Bahrain,Male,10-14 years,Depressive disorders,Number,2012,868.9936685894393,1379.9904548009652,461.169614659898
Incidence,Bahrain,Female,10-14 years,Depressive disorders,Number,2012,1408.7223922457467,2257.3523204548746,726.0246558013831
Incidence,Bahrain,Male,10-14 years,Depressive disorders,Percent,2012,0.004178968357378508,0.006778231381253665,0.0020977975229976814
Incidence,Bahrain,Female,10-14 years,Depressive disorders,Percent,2012,0.007067914164538754,0.011476544650734558,0.0034996827305479143
Incidence,Bahrain,Male,15-19 years,Depressive disorders,Number,2012,1841.527519535737,2608.147347880243,1295.7119473206128
Incidence,Bahrain,Female,15-19 years,Depressive disorders,Number,2012,2740.2903340886755,3921.916544186698,1922.343459576953
Incidence,Bahrain,Male,15-19 years,Depressive disorders,Percent,2012,0.010340071706259425,0.015492290990753164,0.006794051224648806
Incidence,Bahrain,Female,15-19 years,Depressive disorders,Percent,2012,0.015377339433542397,0.02241691805194607,0.010013849220768579
Incidence,Bahrain,Male,20-24 years,Depressive disorders,Number,2012,3600.2631566192135,5017.290162983031,2514.918813605497
Incidence,Bahrain,Female,20-24 years,Depressive disorders,Number,2012,3835.6699963906763,5377.327063712254,2619.9843735038844
Incidence,Bahrain,Male,20-24 years,Depressive disorders,Percent,2012,0.012995242735540199,0.019037006804456493,0.008591591458424589
Incidence,Bahrain,Female,20-24 years,Depressive disorders,Percent,2012,0.01672894565318171,0.02404850680215402,0.01073894802053515
Incidence,Grenada,Male,10-14 years,Depressive disorders,Number,2019,43.88211591885817,70.69515497252935,24.209392474646382
Incidence,Grenada,Female,10-14 years,Depressive disorders,Number,2019,94.21339662984164,149.70883531126822,49.34082166088134
Incidence,Grenada,Male,10-14 years,Depressive disorders,Percent,2019,0.0019843331517489455,0.0032747464380555092,0.0010103751657213774
Incidence,Grenada,Female,10-14 years,Depressive disorders,Percent,2019,0.004648004529611612,0.007661761787576028,0.002355262547469588
Incidence,Grenada,Male,15-19 years,Depressive disorders,Number,2019,122.84995520615314,172.83530303333742,84.72343761667516
Incidence,Grenada,Female,15-19 years,Depressive disorders,Number,2019,206.79961460733884,296.7983361417438,139.564204903435
Incidence,Grenada,Male,15-19 years,Depressive disorders,Percent,2019,0.005357110853443816,0.007984923739468686,0.003480595010019623
Incidence,Grenada,Female,15-19 years,Depressive disorders,Percent,2019,0.010058810966342754,0.01492553258279731,0.006379727401011597
Incidence,Grenada,Male,20-24 years,Depressive disorders,Number,2019,171.63096783292556,234.99497749796464,115.99615494130921
Incidence,Grenada,Female,20-24 years,Depressive disorders,Number,2019,256.9051463492599,370.0523983345114,164.95796868320826
Incidence,Grenada,Male,20-24 years,Depressive disorders,Percent,2019,0.006682912536078104,0.0097230592147452,0.0043427692664217065
Incidence,Grenada,Female,20-24 years,Depressive disorders,Percent,2019,0.01106525414659051,0.016298128302206345,0.006825718392090847
Incidence,Mongolia,Male,10-14 years,Depressive disorders,Number,2019,1604.2493183852969,2460.925563519974,968.0890457674374
Incidence,Mongolia,Female,10-14 years,Depressive disorders,Number,2019,1891.4377744734404,3055.9181185440125,1030.635400301568
Incidence,Mongolia,Male,10-14 years,Depressive disorders,Percent,2019,0.0026281257951445477,0.004158496870110268,0.0014813975672800042
Incidence,Mongolia,Female,10-14 years,Depressive disorders,Percent,2019,0.0032975283750257415,0.005477896898370819,0.0016971106453844808
Incidence,Mongolia,Male,15-19 years,Depressive disorders,Number,2019,4016.2864074174,5623.049288685082,2842.507763217645
Incidence,Mongolia,Female,15-19 years,Depressive disorders,Number,2019,4815.936176329009,6866.563434379055,3318.9791407985804
Incidence,Mongolia,Male,15-19 years,Depressive disorders,Percent,2019,0.007835464672770697,0.011356722423900309,0.005219271536074166
Incidence,Mongolia,Female,15-19 years,Depressive disorders,Percent,2019,0.009547658310596075,0.013870125468713211,0.006347221432753573
Incidence,Mongolia,Male,20-24 years,Depressive disorders,Number,2019,6073.263996770103,8474.75636102987,4194.210363075708
Incidence,Mongolia,Female,20-24 years,Depressive disorders,Number,2019,7411.478136630903,10331.416009416393,4949.966682444451
Incidence,Mongolia,Male,20-24 years,Depressive disorders,Percent,2019,0.010411206606017595,0.014837283701945774,0.00687213601648199
Incidence,Mongolia,Female,20-24 years,Depressive disorders,Percent,2019,0.0122535547748325,0.017436967888332985,0.008018077169820151
Incidence,Saint Vincent and the Grenadines,Male,10-14 years,Depressive disorders,Number,2019,50.90084362587039,84.68144641771045,27.21593370874448
Incidence,Saint Vincent and the Grenadines,Female,10-14 years,Depressive disorders,Number,2019,108.8538062574619,175.5005268751946,58.68618368655029
Incidence,Saint Vincent and the Grenadines,Male,10-14 years,Depressive disorders,Percent,2019,0.002147606155591902,0.00365291472889834,0.0011029716891022198
Incidence,Saint Vincent and the Grenadines,Female,10-14 years,Depressive disorders,Percent,2019,0.004832755702730673,0.00791016926750668,0.0024478424871176418
Incidence,Saint Vincent and the Grenadines,Male,15-19 years,Depressive disorders,Number,2019,147.655403579979,208.96918546432366,104.55113454326379
Incidence,Saint Vincent and the Grenadines,Female,15-19 years,Depressive disorders,Number,2019,226.61391000413167,325.25222002744283,152.07127200518556
Incidence,Saint Vincent and the Grenadines,Male,15-19 years,Depressive disorders,Percent,2019,0.0063986402024445105,0.00926680817591999,0.004268240269558047
Incidence,Saint Vincent and the Grenadines,Female,15-19 years,Depressive disorders,Percent,2019,0.010332851933908949,0.015320768734022964,0.006570776596310829
Incidence,Saint Vincent and the Grenadines,Male,20-24 years,Depressive disorders,Number,2019,187.10270155707755,260.24165265500574,128.17529478054053
Incidence,Saint Vincent and the Grenadines,Female,20-24 years,Depressive disorders,Number,2019,247.25465524778562,348.63410229760467,158.87582482709814
Incidence,Saint Vincent and the Grenadines,Male,20-24 years,Depressive disorders,Percent,2019,0.008155968570819789,0.011744692503238287,0.005399358175365169
Incidence,Saint Vincent and the Grenadines,Female,20-24 years,Depressive disorders,Percent,2019,0.01129359301051243,0.016717597560617584,0.006993728539242411
Incidence,Republic of Moldova,Male,10-14 years,Depressive disorders,Number,2012,809.0433227977611,1244.63687583715,476.8193351672366
Incidence,Republic of Moldova,Female,10-14 years,Depressive disorders,Number,2012,1196.8292220233873,1867.0870823689331,659.2729283990252
Incidence,Republic of Moldova,Male,10-14 years,Depressive disorders,Percent,2012,0.001607564433926642,0.0025764235729296985,0.000874479717093436
Incidence,Republic of Moldova,Female,10-14 years,Depressive disorders,Percent,2012,0.002461173928815426,0.003954083873933345,0.0012879471714409808
Incidence,Republic of Moldova,Male,15-19 years,Depressive disorders,Number,2012,2356.5085772542247,3218.6713007580533,1705.1623834159975
Incidence,Republic of Moldova,Female,15-19 years,Depressive disorders,Number,2012,3378.7674294854905,4701.132757977121,2296.438740284239
Incidence,Republic of Moldova,Male,15-19 years,Depressive disorders,Percent,2012,0.0038082345258644073,0.005484551412486103,0.002605808222785858
Incidence,Republic of Moldova,Female,15-19 years,Depressive disorders,Percent,2012,0.0053903598948058275,0.007753461879649498,0.003547448853993816
Incidence,Republic of Moldova,Male,20-24 years,Depressive disorders,Number,2012,3923.6187956068793,5327.830796186457,2813.355413156113
Incidence,Republic of Moldova,Female,20-24 years,Depressive disorders,Number,2012,5693.352564580861,7838.926660612278,3831.5453426908784
Incidence,Republic of Moldova,Male,20-24 years,Depressive disorders,Percent,2012,0.004829190769562192,0.00687390196951231,0.0033171722341901965
Incidence,Republic of Moldova,Female,20-24 years,Depressive disorders,Percent,2012,0.006633594000269465,0.009418045092186017,0.004274034617884397
Incidence,Honduras,Male,10-14 years,Depressive disorders,Number,2012,3747.174263579116,5884.601403600788,2143.692644421777
Incidence,Honduras,Female,10-14 years,Depressive disorders,Number,2012,8852.788141840016,14635.853522868038,4730.967366433827
Incidence,Honduras,Male,10-14 years,Depressive disorders,Percent,2012,0.0014028411081790952,0.0022698854938251163,0.0007569853570967667
Incidence,Honduras,Female,10-14 years,Depressive disorders,Percent,2012,0.0034845772251056034,0.00584846532723484,0.0017749529154228833
Incidence,Honduras,Male,15-19 years,Depressive disorders,Number,2012,8536.066039244908,11948.840266337987,6036.519747589355
Incidence,Honduras,Female,15-19 years,Depressive disorders,Number,2012,18623.949217061712,26555.13184094,12846.839602409767
Incidence,Honduras,Male,15-19 years,Depressive disorders,Percent,2012,0.0037441437553702482,0.005466050289898864,0.0024306029140743163
Incidence,Honduras,Female,15-19 years,Depressive disorders,Percent,2012,0.008264395172534036,0.012452882202703103,0.00527288867888462
Incidence,Honduras,Male,20-24 years,Depressive disorders,Number,2012,9537.17574866881,13175.198394418261,6730.077681974925
Incidence,Honduras,Female,20-24 years,Depressive disorders,Number,2012,20048.72860904935,28126.7653517104,13424.094084611743
Incidence,Honduras,Male,20-24 years,Depressive disorders,Percent,2012,0.005003737296445957,0.007194563420307898,0.0033164028684630103
Incidence,Honduras,Female,20-24 years,Depressive disorders,Percent,2012,0.009779670028253334,0.014344674950081444,0.006211420272781023
Incidence,Uganda,Male,10-14 years,Depressive disorders,Number,2012,47172.14110819329,72546.40887217285,28459.842264709943
Incidence,Uganda,Female,10-14 years,Depressive disorders,Number,2012,71855.02987167546,115295.49038512385,39047.91315261853
Incidence,Uganda,Male,10-14 years,Depressive disorders,Percent,2012,0.00362099905833802,0.005812244866773258,0.002060640512900649
Incidence,Uganda,Female,10-14 years,Depressive disorders,Percent,2012,0.005642188124516641,0.009273013521458661,0.002966799650057951
Incidence,Uganda,Male,15-19 years,Depressive disorders,Number,2012,107894.86270796634,145332.96758209227,78316.51674212531
Incidence,Uganda,Female,15-19 years,Depressive disorders,Number,2012,164012.077556364,224335.90788098742,115491.13914400201
Incidence,Uganda,Male,15-19 years,Depressive disorders,Percent,2012,0.01007072616331881,0.014336481641887047,0.0069075893806538665
Incidence,Uganda,Female,15-19 years,Depressive disorders,Percent,2012,0.014413620633259324,0.0206268922391077,0.009679944183345378
Incidence,Uganda,Male,20-24 years,Depressive disorders,Number,2012,110839.22686588844,149697.78938723516,80282.01756177073
Incidence,Uganda,Female,20-24 years,Depressive disorders,Number,2012,177041.97666322064,237770.05684740716,126683.86706219854
Incidence,Uganda,Male,20-24 years,Depressive disorders,Percent,2012,0.013073460132111041,0.018456042356370567,0.008935293944004895
Incidence,Uganda,Female,20-24 years,Depressive disorders,Percent,2012,0.017551331687927288,0.02419374875289609,0.011741449668065463
Incidence,Cuba,Male,10-14 years,Depressive disorders,Number,2012,3795.37666076518,5930.76516518829,2101.131552758389
Incidence,Cuba,Female,10-14 years,Depressive disorders,Number,2012,8788.416235694585,14080.299510237917,4732.965682921368
Incidence,Cuba,Male,10-14 years,Depressive disorders,Percent,2012,0.001982231184911602,0.0032554340191024763,0.0010257245924942965
Incidence,Cuba,Female,10-14 years,Depressive disorders,Percent,2012,0.00487002416022232,0.007957693140540935,0.0024826804866365545
Incidence,Cuba,Male,15-19 years,Depressive disorders,Number,2012,9289.690965217593,12767.299037259614,6715.692769858309
Incidence,Cuba,Female,15-19 years,Depressive disorders,Number,2012,18628.874049941474,26345.802790312384,12993.064333106955
Incidence,Cuba,Male,15-19 years,Depressive disorders,Percent,2012,0.005217515569469196,0.007571290981548986,0.003526680670550576
Incidence,Cuba,Female,15-19 years,Depressive disorders,Percent,2012,0.010975281514549934,0.016296283502524468,0.007240888885423226
Incidence,Cuba,Male,20-24 years,Depressive disorders,Number,2012,14165.390740886261,19273.23818539312,10344.681542174541
Incidence,Cuba,Female,20-24 years,Depressive disorders,Number,2012,24976.003674474046,35779.12724002913,16643.293647519058
Incidence,Cuba,Male,20-24 years,Depressive disorders,Percent,2012,0.006749168035455419,0.0095252751993044,0.004548811315909607
Incidence,Cuba,Female,20-24 years,Depressive disorders,Percent,2012,0.012244457783369703,0.018142647433754728,0.007622695963255527
Incidence,Niue,Male,10-14 years,Depressive disorders,Number,2012,0.6009207848409621,1.0305244733252372,0.31155332433985317
Incidence,Niue,Female,10-14 years,Depressive disorders,Number,2012,0.918781664718821,1.544691955273907,0.46793815332092503
Incidence,Niue,Male,10-14 years,Depressive disorders,Percent,2012,0.0018427603416720886,0.0031548164452588944,0.000892617745585552
Incidence,Niue,Female,10-14 years,Depressive disorders,Percent,2012,0.0032464612841751482,0.005387809550397079,0.0015650035099055019
Incidence,Niue,Male,15-19 years,Depressive disorders,Number,2012,1.7510872607589445,2.588422175475661,1.0521461813972393
Incidence,Niue,Female,15-19 years,Depressive disorders,Number,2012,2.2529068728690134,3.3777784337082486,1.403006244198537
Incidence,Niue,Male,15-19 years,Depressive disorders,Percent,2012,0.006110383862063566,0.009253888086631952,0.0035050124365230985
Incidence,Niue,Female,15-19 years,Depressive disorders,Percent,2012,0.008549593678038273,0.012894503130673068,0.00507116909700573
Incidence,Niue,Male,20-24 years,Depressive disorders,Number,2012,2.307472003055314,3.3701773316355164,1.4086113715772979
Incidence,Niue,Female,20-24 years,Depressive disorders,Number,2012,2.6836468825024267,3.9569110755120924,1.63822389110199
Incidence,Niue,Male,20-24 years,Depressive disorders,Percent,2012,0.008416368949875113,0.012776174454251612,0.004982689667137734
Incidence,Niue,Female,20-24 years,Depressive disorders,Percent,2012,0.010107872858559026,0.015252672010097798,0.006028639685055374
Incidence,United Republic of Tanzania,Male,10-14 years,Depressive disorders,Number,2012,35751.10292751447,56371.495610688726,20337.575380402566
